beer_id,flavor_tag
e765e93d-a312-4211-b585-42a07de6b20a,hoppy
a86070ed-ffcb-4992-a6f8-3795001ccb08,strong
eeae5d88-b57d-403b-9b51-86ae31c6a465,sessionable
eeae5d88-b57d-403b-9b51-86ae31c6a465,smooth
160c0ca6-67b0-4f75-a50c-173229dddb1c,sessionable
160c0ca6-67b0-4f75-a50c-173229dddb1c,smooth
160c0ca6-67b0-4f75-a50c-173229dddb1c,spicy
0c289892-daf0-4963-9da2-eaaf54e23141,sessionable
0c289892-daf0-4963-9da2-eaaf54e23141,bitter
0c289892-daf0-4963-9da2-eaaf54e23141,hoppy
98fe7fe8-90b9-464e-a053-315bdb2385d0,sessionable
f96344c9-6ec4-44e5-adda-dfd14b410a47,sessionable
0af87d98-5ba2-47e3-9029-21906a0a6bb5,strong
0af87d98-5ba2-47e3-9029-21906a0a6bb5,bitter
0af87d98-5ba2-47e3-9029-21906a0a6bb5,hoppy
0af87d98-5ba2-47e3-9029-21906a0a6bb5,boozy
89c50251-f576-497c-8e46-dbcd9d162d6b,light
89c50251-f576-497c-8e46-dbcd9d162d6b,refreshing
89c50251-f576-497c-8e46-dbcd9d162d6b,sour
5ff93c2d-0204-4f76-8a40-6fabec8d3981,sessionable
5ff93c2d-0204-4f76-8a40-6fabec8d3981,crisp
0a5dbbc6-6036-4e5d-8d86-260352478fc0,sessionable
0a5dbbc6-6036-4e5d-8d86-260352478fc0,crisp
1b09f40f-1a0f-4d13-be2a-97cd30033cd7,sessionable
1b09f40f-1a0f-4d13-be2a-97cd30033cd7,hoppy
86bb9823-a208-4b25-b598-759ed6510269,sessionable
86bb9823-a208-4b25-b598-759ed6510269,smooth
86bb9823-a208-4b25-b598-759ed6510269,fruity
2eb7d17d-b396-414e-99bd-468e69151cc1,sessionable
2eb7d17d-b396-414e-99bd-468e69151cc1,smooth
2eb7d17d-b396-414e-99bd-468e69151cc1,crisp
49e04606-6223-4bc4-a362-cc989b9cdcaf,strong
49e04606-6223-4bc4-a362-cc989b9cdcaf,bitter
49e04606-6223-4bc4-a362-cc989b9cdcaf,hoppy
16304282-cadb-4fe4-a7ca-634b7cfa5ffb,sessionable
16304282-cadb-4fe4-a7ca-634b7cfa5ffb,smooth
56422d01-385d-4bdf-b6d5-2e72ccd80c0c,strong
56422d01-385d-4bdf-b6d5-2e72ccd80c0c,bitter
56422d01-385d-4bdf-b6d5-2e72ccd80c0c,hoppy
56422d01-385d-4bdf-b6d5-2e72ccd80c0c,boozy
403711e9-973f-4770-831d-c180e9f9da8a,strong
403711e9-973f-4770-831d-c180e9f9da8a,bitter
bdf3da00-baeb-4d7a-b1e3-e828aaf53b49,strong
bdf3da00-baeb-4d7a-b1e3-e828aaf53b49,malty
1abc2238-c09e-4425-98dd-15d7a11b9823,sessionable
6302618c-4d45-4e5e-b6d9-d09d10622f5e,sessionable
3bec08e5-277c-470b-b154-166749a12158,sessionable
74316613-4383-4066-b9c9-e76c9869585b,light
74316613-4383-4066-b9c9-e76c9869585b,smooth
74316613-4383-4066-b9c9-e76c9869585b,spicy
20be513b-3e54-4bbf-953a-343afc3be562,sessionable
20be513b-3e54-4bbf-953a-343afc3be562,smooth
20be513b-3e54-4bbf-953a-343afc3be562,clean
1879dfdb-9f3e-4609-8d53-894bf1ff0a78,strong
1879dfdb-9f3e-4609-8d53-894bf1ff0a78,bitter
1879dfdb-9f3e-4609-8d53-894bf1ff0a78,hoppy
1879dfdb-9f3e-4609-8d53-894bf1ff0a78,boozy
7fcddec1-d62d-4588-9f56-74648ae0823d,sessionable
59c55219-4bf7-4b9b-8133-bf0a5888fa3b,sessionable
a19d6cbc-e970-4cf6-94fc-b900b822159d,sessionable
a19d6cbc-e970-4cf6-94fc-b900b822159d,bitter
a19d6cbc-e970-4cf6-94fc-b900b822159d,hoppy
d038fab7-8465-40c7-a6e1-9802035af6a3,sessionable
d038fab7-8465-40c7-a6e1-9802035af6a3,smooth
907c83cd-3175-4727-9768-5e2dacecfb4e,sessionable
907c83cd-3175-4727-9768-5e2dacecfb4e,malty
32072381-37ca-49a0-95d9-eb993dcf905a,sessionable
8a027e1b-3a30-4972-a850-978411ceba86,sessionable
8a027e1b-3a30-4972-a850-978411ceba86,clean
d84c4bee-fdad-4d51-9003-25797a609748,light
d84c4bee-fdad-4d51-9003-25797a609748,smooth
d84c4bee-fdad-4d51-9003-25797a609748,clean
40cf9cd9-a7cd-467d-8150-666dd39dfe0d,sessionable
4b907049-818e-45c2-a7e0-c6d62a58e26b,strong
4b907049-818e-45c2-a7e0-c6d62a58e26b,bitter
4b907049-818e-45c2-a7e0-c6d62a58e26b,hoppy
4b907049-818e-45c2-a7e0-c6d62a58e26b,boozy
971190af-2568-4f60-9ac6-14fb7bd0b550,sessionable
ea30ea80-15ca-4d1b-8e96-4ead78fbdf2e,sessionable
ea30ea80-15ca-4d1b-8e96-4ead78fbdf2e,smooth
245141d6-43e5-4f96-96e9-b02477d3165f,sessionable
153bef9b-47e3-41d0-a0b6-14b52aa6d628,sessionable
9961973a-1c6f-4d84-b697-f8148068d99a,sessionable
9961973a-1c6f-4d84-b697-f8148068d99a,hoppy
88d4c851-f63f-4687-8aa6-2cd04fcbe0a6,sessionable
1554b899-129e-4321-a287-f9d7b4cde23f,sessionable
1554b899-129e-4321-a287-f9d7b4cde23f,hoppy
272a87ab-c11d-4385-99cb-6b8f84d8ab78,sessionable
272a87ab-c11d-4385-99cb-6b8f84d8ab78,hoppy
ed8c92a0-494e-490f-a186-fc1184bb1903,sessionable
ed8c92a0-494e-490f-a186-fc1184bb1903,hoppy
46d7b0c5-3d8f-432a-ab1b-377185f79c54,sessionable
46d7b0c5-3d8f-432a-ab1b-377185f79c54,hoppy
2b707755-a143-41d0-9418-94fd22887f3c,sessionable
2b707755-a143-41d0-9418-94fd22887f3c,refreshing
5faf9b50-0601-44b4-aa9c-5aed8a15d9a3,sessionable
5faf9b50-0601-44b4-aa9c-5aed8a15d9a3,crisp
3bee6fd1-6b93-486a-8471-66c9bced2d89,sessionable
dd43a901-435d-4402-b3a3-a5ee078c9f68,sessionable
dd43a901-435d-4402-b3a3-a5ee078c9f68,sour
fa3e1054-292f-450e-816d-e35061117a62,sessionable
29776d12-80aa-4150-a843-4b426fca7bfe,sessionable
29776d12-80aa-4150-a843-4b426fca7bfe,sour
a86ee851-ffcc-47d6-ae37-2b15bb782ff0,sessionable
09f207ed-15fd-4fb3-9c3f-099d69fd8d8c,sessionable
09f207ed-15fd-4fb3-9c3f-099d69fd8d8c,smooth
09f207ed-15fd-4fb3-9c3f-099d69fd8d8c,malty
c6e9244f-a8cc-4e2b-8d8e-2d432d46b214,sessionable
c6e9244f-a8cc-4e2b-8d8e-2d432d46b214,smooth
c6e9244f-a8cc-4e2b-8d8e-2d432d46b214,sweet
444788b5-16fa-4254-a783-9e456ab2a09e,strong
444788b5-16fa-4254-a783-9e456ab2a09e,bitter
444788b5-16fa-4254-a783-9e456ab2a09e,hoppy
2c5d254b-23af-4f80-bfdd-36c0b6b88aa5,sessionable
2c5d254b-23af-4f80-bfdd-36c0b6b88aa5,smooth
c3190618-f6e5-4252-ae30-bf07c62b0fd9,sessionable
c3190618-f6e5-4252-ae30-bf07c62b0fd9,smooth
c3190618-f6e5-4252-ae30-bf07c62b0fd9,malty
e47599c3-610e-47e4-863a-dc971bc8bb70,sessionable
e47599c3-610e-47e4-863a-dc971bc8bb70,crisp
39d524bf-9f24-4ad6-816b-d48b50a2297a,sessionable
39d524bf-9f24-4ad6-816b-d48b50a2297a,smooth
1c088cdd-44cf-47f6-82f6-f3a6dfcc5c66,sessionable
1c088cdd-44cf-47f6-82f6-f3a6dfcc5c66,smooth
1c088cdd-44cf-47f6-82f6-f3a6dfcc5c66,sweet
a10b97d4-cbbc-44da-ab5e-5e1f3dbb3ec5,sessionable
a10b97d4-cbbc-44da-ab5e-5e1f3dbb3ec5,smooth
a10b97d4-cbbc-44da-ab5e-5e1f3dbb3ec5,malty
29a2e218-859f-4505-9fc1-c46653c00fca,sessionable
29a2e218-859f-4505-9fc1-c46653c00fca,smooth
29a2e218-859f-4505-9fc1-c46653c00fca,winter
8fb2ace9-a55e-4b7f-858f-04be06d9416f,strong
8fb2ace9-a55e-4b7f-858f-04be06d9416f,bitter
8fb2ace9-a55e-4b7f-858f-04be06d9416f,hoppy
c7672836-8899-4ae5-943e-c25edf19385e,sessionable
c7672836-8899-4ae5-943e-c25edf19385e,smooth
5fe01b91-6e92-4ea9-b30a-e6c29fb751dc,sessionable
5fe01b91-6e92-4ea9-b30a-e6c29fb751dc,smooth
5fe01b91-6e92-4ea9-b30a-e6c29fb751dc,sweet
664d656a-2707-4f12-8d02-7fc6cdaae4f9,sessionable
ec43a57a-6446-4cba-a792-569b0fd689dc,sessionable
ec43a57a-6446-4cba-a792-569b0fd689dc,hoppy
d06cdec5-97ec-4a3e-8d30-d663e68f7859,sessionable
4c2d534b-fe4e-471a-b3f7-af4ad28bc928,sessionable
4c2d534b-fe4e-471a-b3f7-af4ad28bc928,malty
9389edf7-db9e-4318-b9c9-f86b5e3469d8,sessionable
710d38d3-2204-41ec-8b1f-4eee9e13a185,sessionable
32459a74-27e6-4392-b955-4cb665cde578,sessionable
15027595-add1-46f4-aa41-395a1534c3fb,sessionable
15027595-add1-46f4-aa41-395a1534c3fb,spicy
297f32bd-89e2-4651-b870-5a81ba60f57b,sessionable
a9b61ee8-3be6-431d-a4cd-f792819d5547,strong
a9b61ee8-3be6-431d-a4cd-f792819d5547,malty
c343240a-e702-4acd-9c35-a833ba1d77f9,strong
c343240a-e702-4acd-9c35-a833ba1d77f9,bitter
c343240a-e702-4acd-9c35-a833ba1d77f9,hoppy
de8cd8f0-70c4-44ff-98a4-ba15ab250e33,sessionable
de8cd8f0-70c4-44ff-98a4-ba15ab250e33,smooth
02110b0a-9145-4eae-b4db-0ccc865bcb6d,sessionable
02110b0a-9145-4eae-b4db-0ccc865bcb6d,malty
35543296-aed8-49fa-8644-80ab8a14ef08,sessionable
80a7baca-eef2-4632-befb-a7078d26b945,sessionable
80a7baca-eef2-4632-befb-a7078d26b945,smooth
80a7baca-eef2-4632-befb-a7078d26b945,refreshing
2eea8dec-2717-4145-9082-ea2f1f771b95,sessionable
33025a26-aae0-442d-81e0-06d281c939a9,strong
33025a26-aae0-442d-81e0-06d281c939a9,malty
33025a26-aae0-442d-81e0-06d281c939a9,boozy
3c3ce5ae-cabb-4955-bf68-90daa38b1609,sessionable
3c3ce5ae-cabb-4955-bf68-90daa38b1609,smooth
0963484b-c269-4822-8374-60e73e1a9bb0,sessionable
0963484b-c269-4822-8374-60e73e1a9bb0,smooth
0963484b-c269-4822-8374-60e73e1a9bb0,sour
2a7ae235-777b-49bc-8ca0-342fd471114a,strong
2a7ae235-777b-49bc-8ca0-342fd471114a,hoppy
11024e20-bc2b-4ed3-a585-8b6c51ae9fcc,light
228cbc89-9865-4fc3-9024-7749f74d20a5,sessionable
228cbc89-9865-4fc3-9024-7749f74d20a5,malty
33129d71-c9c4-42a7-95a8-9b3c0da1c868,sessionable
33129d71-c9c4-42a7-95a8-9b3c0da1c868,bitter
33129d71-c9c4-42a7-95a8-9b3c0da1c868,hoppy
bdf3bd5e-bab3-44a4-a359-04940e55b7f9,sessionable
79b72f24-3cf6-4e27-9d9f-984843b40ca0,strong
79b72f24-3cf6-4e27-9d9f-984843b40ca0,hoppy
a390c220-d84e-4525-bb83-46797b6f7596,strong
53793f75-d066-44a1-9a54-0eb61d714950,sessionable
f730ee11-1fe4-410e-82b2-b0b524dcc87e,strong
f730ee11-1fe4-410e-82b2-b0b524dcc87e,bitter
f730ee11-1fe4-410e-82b2-b0b524dcc87e,hoppy
23c34546-8c57-4006-a828-f62210dbe657,sessionable
23c34546-8c57-4006-a828-f62210dbe657,malty
abc4577c-1bd7-4fc1-aac3-41fba7a36106,strong
abc4577c-1bd7-4fc1-aac3-41fba7a36106,bitter
abc4577c-1bd7-4fc1-aac3-41fba7a36106,hoppy
abc4577c-1bd7-4fc1-aac3-41fba7a36106,boozy
8feb1588-98ae-4fcd-974a-9ab22fde86f0,sessionable
8feb1588-98ae-4fcd-974a-9ab22fde86f0,malty
4d53e515-4af9-4836-a561-91de70bd040e,sessionable
25e291da-4525-48a6-b6ff-c1f9f1d8e51d,strong
25e291da-4525-48a6-b6ff-c1f9f1d8e51d,bitter
25e291da-4525-48a6-b6ff-c1f9f1d8e51d,hoppy
25e291da-4525-48a6-b6ff-c1f9f1d8e51d,boozy
f534cfaf-688f-41b6-8603-fc2c9b44045a,sessionable
f534cfaf-688f-41b6-8603-fc2c9b44045a,smooth
f534cfaf-688f-41b6-8603-fc2c9b44045a,malty
07d58b68-f7dd-4d26-b416-e8337cd9035f,sessionable
07d58b68-f7dd-4d26-b416-e8337cd9035f,fruity
919f9084-fd78-4f8f-a920-9bca1afa8bdf,sessionable
919f9084-fd78-4f8f-a920-9bca1afa8bdf,smooth
1047c3ff-703e-4636-b32c-5d8f3a98137c,sessionable
1047c3ff-703e-4636-b32c-5d8f3a98137c,bitter
1047c3ff-703e-4636-b32c-5d8f3a98137c,hoppy
7bf1344e-9783-4d26-bb29-436eed2f9a42,sessionable
7bf1344e-9783-4d26-bb29-436eed2f9a42,smooth
7bf1344e-9783-4d26-bb29-436eed2f9a42,crisp
27e72c76-0960-4db7-9c28-18f49184e4da,strong
d2d13edd-dc6f-4919-8b2d-a0a60a9a504e,sessionable
d2d13edd-dc6f-4919-8b2d-a0a60a9a504e,hoppy
b4cab9be-44bd-4332-a547-619c2414a2b8,sessionable
13671aa8-6a9b-4a55-a514-89344f656c8f,sessionable
70bcbfaa-a7b9-4482-8326-5195137ee432,sessionable
368bd15e-c148-48a7-a180-9976eec11556,strong
368bd15e-c148-48a7-a180-9976eec11556,hoppy
368bd15e-c148-48a7-a180-9976eec11556,boozy
0b965ce9-2d38-4bc4-95fb-51b0f60e39e1,sessionable
817b2250-e589-4888-b1a3-5886d08f1fac,sessionable
9c19db94-640f-4d91-8e40-421cf898cb69,sessionable
9c19db94-640f-4d91-8e40-421cf898cb69,smooth
6ba6aefa-6ce7-47c4-990e-15be34ae2537,sessionable
6ba6aefa-6ce7-47c4-990e-15be34ae2537,bitter
6ba6aefa-6ce7-47c4-990e-15be34ae2537,hoppy
e1448bdd-6552-46e5-a58d-0453e25f3562,sessionable
e1448bdd-6552-46e5-a58d-0453e25f3562,smooth
346241f2-37ec-4bc6-a297-38064df047b3,sessionable
346241f2-37ec-4bc6-a297-38064df047b3,smooth
fbc3a17c-326c-4c10-82e3-59e2a84ff1cc,strong
d4113ad3-1797-470d-8e22-f67b7fa44040,sessionable
d4113ad3-1797-470d-8e22-f67b7fa44040,refreshing
102b9ac9-bb65-41ca-af1a-dac643df8ba7,sessionable
102b9ac9-bb65-41ca-af1a-dac643df8ba7,hoppy
a43d28c5-18c9-41c6-a624-c9cf71184f64,strong
a43d28c5-18c9-41c6-a624-c9cf71184f64,smooth
a43d28c5-18c9-41c6-a624-c9cf71184f64,sweet
3b75e949-8ebd-4c66-96a2-734e148f9f46,sessionable
ba3869f5-84cb-4b12-bca8-c3a6912f3a40,strong
ba3869f5-84cb-4b12-bca8-c3a6912f3a40,hoppy
ba3869f5-84cb-4b12-bca8-c3a6912f3a40,boozy
0ed4584a-786e-4850-be3a-78ad31630340,sessionable
0ed4584a-786e-4850-be3a-78ad31630340,malty
6f4f076d-8718-4f79-bda4-e0d51fb2f953,sessionable
a0421c6f-7bfd-40cf-a7c1-a488d93f9619,strong
a0421c6f-7bfd-40cf-a7c1-a488d93f9619,hoppy
bcae1469-028a-491f-baaf-f938e1fb27a1,sessionable
be1bfbf2-05a3-41cd-8da0-1b9e3fb41d7b,sessionable
bd44d0d2-465a-4eb4-839c-7b6382113377,sessionable
54656031-12c0-4162-9e2f-b0ca843d87a4,sessionable
54656031-12c0-4162-9e2f-b0ca843d87a4,bitter
54656031-12c0-4162-9e2f-b0ca843d87a4,hoppy
0b1e0ec9-8002-43f2-8300-e8c01559ee01,sessionable
5823ed42-71a6-47dc-b324-0561b118b858,strong
5823ed42-71a6-47dc-b324-0561b118b858,hoppy
184840a4-8df5-4d29-96ee-70fff6cc8d67,light
184840a4-8df5-4d29-96ee-70fff6cc8d67,hoppy
ff7b702a-6cf2-431a-a0dc-98bd51717c72,sessionable
0409dc33-d2d2-45ba-91c3-635e19b6e170,strong
0409dc33-d2d2-45ba-91c3-635e19b6e170,bitter
0409dc33-d2d2-45ba-91c3-635e19b6e170,hoppy
30c4418f-cd48-4c44-881e-f76e9fb26155,sessionable
30c4418f-cd48-4c44-881e-f76e9fb26155,crisp
3b42af58-396c-4148-914d-de3898738e27,strong
3b42af58-396c-4148-914d-de3898738e27,bitter
3b42af58-396c-4148-914d-de3898738e27,hoppy
7d740898-e794-4edd-8517-04693bc4c7c2,sessionable
84c10102-0553-4d01-9964-c72696fb0a9d,sessionable
84c10102-0553-4d01-9964-c72696fb0a9d,smooth
31b25c51-7245-4adb-8600-2b2fbecf7b24,light
2353729d-9264-4c37-a4ee-acee215f61c1,strong
2353729d-9264-4c37-a4ee-acee215f61c1,hoppy
abe46906-d7dc-4dc8-81a6-c4972986679c,sessionable
abe46906-d7dc-4dc8-81a6-c4972986679c,hoppy
20053123-65db-4a87-9abd-4b1f1aee2d02,sessionable
45737f0b-3c47-42ab-ac40-5f2bbff6ce70,sessionable
45737f0b-3c47-42ab-ac40-5f2bbff6ce70,clean
1ba6a310-9946-4072-bc31-2cc37b913b4a,sessionable
1ba6a310-9946-4072-bc31-2cc37b913b4a,hoppy
9a5c047d-3e3d-40f3-857e-b3dcf357662b,sessionable
9a5c047d-3e3d-40f3-857e-b3dcf357662b,bitter
9a5c047d-3e3d-40f3-857e-b3dcf357662b,crisp
95498a1a-c37e-4ab0-be85-8b2f964099ce,sessionable
95498a1a-c37e-4ab0-be85-8b2f964099ce,smooth
7f01ce61-49ca-473b-ac69-0c6f20d12d29,sessionable
7f01ce61-49ca-473b-ac69-0c6f20d12d29,crisp
b0d92007-103a-41b7-8e93-41c3f90204cd,sessionable
be3ee2b5-a35e-4734-a921-8a5d101345db,sessionable
be3ee2b5-a35e-4734-a921-8a5d101345db,bitter
be3ee2b5-a35e-4734-a921-8a5d101345db,hoppy
3b2c327a-e74a-42b0-852b-187703cc2201,sessionable
2c6f7471-a31a-4bbc-baf8-b03c88dcf11d,sessionable
c8be4d1f-594e-4881-8753-268cce84c32f,sessionable
8d81a8ba-898a-41ba-ae64-f7d897331072,strong
8fa79f8a-ff43-4bb5-b24b-0d27e2c62a08,sessionable
8fa79f8a-ff43-4bb5-b24b-0d27e2c62a08,refreshing
ab3ae6d9-1707-4212-bfa1-3742ee712240,sessionable
ab3ae6d9-1707-4212-bfa1-3742ee712240,malty
84d19b8e-9788-46dd-82dd-2e8fb9ad59a1,sessionable
06b42796-8256-4dca-b46b-4d050d10256c,sessionable
06b42796-8256-4dca-b46b-4d050d10256c,refreshing
c30ba414-33bd-415f-be25-003e02f1eedd,sessionable
ad3315ba-1fd1-49a4-b29a-03c366921438,sessionable
c5536386-21ad-4ff2-969d-cb1ca3891943,sessionable
c5536386-21ad-4ff2-969d-cb1ca3891943,bitter
c5536386-21ad-4ff2-969d-cb1ca3891943,hoppy
4b792be6-044e-467e-b0b0-f2b8676d107e,strong
4b792be6-044e-467e-b0b0-f2b8676d107e,bitter
4b792be6-044e-467e-b0b0-f2b8676d107e,hoppy
4b792be6-044e-467e-b0b0-f2b8676d107e,boozy
8f6f251f-02ec-4bf6-9c80-e1dcd71fa330,sessionable
8f6f251f-02ec-4bf6-9c80-e1dcd71fa330,smooth
8f6f251f-02ec-4bf6-9c80-e1dcd71fa330,fruity
da7fb5e6-fa79-45d0-aab6-efeb94988dd9,sessionable
0bdbc3ed-36e1-4be1-99bb-fd89cffffb06,sessionable
0bdbc3ed-36e1-4be1-99bb-fd89cffffb06,bitter
0bdbc3ed-36e1-4be1-99bb-fd89cffffb06,hoppy
ee2c1592-4335-449f-8822-9f07bb904fa5,sessionable
ee2c1592-4335-449f-8822-9f07bb904fa5,smooth
09c518eb-9ff9-49e5-809a-4119df4c77d1,sessionable
09c518eb-9ff9-49e5-809a-4119df4c77d1,refreshing
29e84cf5-3679-40ef-87fa-2e3112000534,sessionable
4f010bfa-9902-47b3-bc3d-f5912c1b3d7a,sessionable
6ec092b7-b99a-4d6b-86f1-b878ad2db423,sessionable
6ec092b7-b99a-4d6b-86f1-b878ad2db423,refreshing
5a8487e8-1cbe-4342-857d-769acbea5303,strong
5a8487e8-1cbe-4342-857d-769acbea5303,hoppy
15d34ca5-6c4a-44a7-8c4a-7659b625533c,sessionable
b67fa1be-9aa5-4873-bd50-8b4a5409ca3c,sessionable
b67fa1be-9aa5-4873-bd50-8b4a5409ca3c,hoppy
9a28e5de-7e42-45fd-b8bb-7c0676aeef92,strong
9a28e5de-7e42-45fd-b8bb-7c0676aeef92,hoppy
9a28e5de-7e42-45fd-b8bb-7c0676aeef92,boozy
126c14af-cb44-4d9c-bbb2-64b997ddb671,sessionable
de35480a-6607-48a5-ad08-486c31e18798,sessionable
b0118d24-6dad-4ed5-8029-eb5c11834ec8,strong
b0118d24-6dad-4ed5-8029-eb5c11834ec8,bitter
