userId,beerId,overallEnjoyment,flavorTags,ratingProfile
a83b3492-959f-43c2-b280-45e279f29117,2c6f7471-a31a-4bbc-baf8-b03c88dcf11d,5,['sessionable'],neutral
a83b3492-959f-43c2-b280-45e279f29117,67b2e4f6-dcd4-4107-a8ed-d3ac648a5190,3,['sessionable'],neutral
a83b3492-959f-43c2-b280-45e279f29117,9cdae864-3c2a-4a4d-80a3-102a8b3b8bf5,4,['sessionable'],neutral
a83b3492-959f-43c2-b280-45e279f29117,dfd40053-829e-4b42-92c0-1ecbd713cdfa,3,"['strong', 'bitter']",neutral
a83b3492-959f-43c2-b280-45e279f29117,61689b89-4088-4063-9b9a-9cfed2cda0d3,3,"['strong', 'bitter']",neutral
a83b3492-959f-43c2-b280-45e279f29117,7c2ff7d7-56c0-4d26-96f3-93f43a5398d5,5,"['sessionable', 'crisp']",neutral
a83b3492-959f-43c2-b280-45e279f29117,85c0d4d6-33ef-4001-9aa9-65c8ba64e89b,3,"['sessionable', 'hoppy']",neutral
a83b3492-959f-43c2-b280-45e279f29117,ad054342-38ad-4927-ad23-89c902b6b5a1,4,['sessionable'],neutral
a83b3492-959f-43c2-b280-45e279f29117,b4db5262-d655-4403-8980-bb7ed5668b04,4,"['strong', 'bitter']",neutral
a83b3492-959f-43c2-b280-45e279f29117,70b0c188-cfc2-468d-80c5-0b89060ffffd,4,"['sessionable', 'malty']",neutral
a83b3492-959f-43c2-b280-45e279f29117,e1773642-8849-464b-aa0e-16568ad20a56,3,"['strong', 'hoppy']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,2ad215d5-1ade-4084-b69c-56d534877fac,5,"['sessionable', 'hoppy', 'bitter']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,782b4abd-63e2-44d5-85ac-eaaa2a8baf98,4,['sessionable'],neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,b85a0a1e-a45b-4222-9bdd-498a1f550b7e,5,['sessionable'],neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,295c3cd7-0705-4658-9b48-b3af1e49ca75,4,"['hoppy', 'strong', 'bitter']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,b17547da-d3b8-4316-a22c-3aba34d7930e,4,['sessionable'],neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,ecc5f63e-ad19-48fc-9669-fb159f17cde3,5,"['sessionable', 'crisp']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,5eda8144-40b7-4c23-8886-14fd37b5c20d,4,"['strong', 'hoppy']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,4c7adc2b-49f6-433b-9cc2-529497488934,5,"['strong', 'bitter']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,6938309e-5109-4e15-ab58-3a7b1833128c,4,"['sessionable', 'hoppy', 'bitter']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,2b6d5d45-3ae0-4cd4-8901-d32b812d2cb8,5,"['sessionable', 'fruity']",neutral
69aabfce-d452-4ec4-a5a0-88160bf1ef4e,8bcb6c85-f8fd-4359-9cd9-26b25defcaa0,2,"['sessionable', 'hoppy']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,8c4446b7-221f-48ae-bfa3-4274b4160910,5,['sessionable'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,ef29feed-352b-4146-ab3b-a95b985cf2a1,5,"['sessionable', 'crisp']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,d44f0811-cb9f-425c-9fce-467d142ec003,5,['sessionable'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,c8945bdd-75e7-45d7-9964-61ce538d315d,5,"['sessionable', 'hoppy', 'spicy']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,80a7baca-eef2-4632-befb-a7078d26b945,4,"['sessionable', 'smooth', 'refreshing']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,45fcd4dc-5f5d-4c79-b929-e0876376700e,4,['sessionable'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,a8d00015-79d2-49c3-90b8-e5cb35154284,5,['strong'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,c94d83dc-e9a5-4040-9fc7-2c344e64d568,3,"['strong', 'boozy', 'hoppy']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,158e0d6c-d0cb-471a-a804-64589fd5ffc9,4,['strong'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,11a99c50-3859-4724-9691-04fc19353870,4,"['sessionable', 'refreshing']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,f91475f2-9716-4a98-b312-323d3a0c90a1,5,['sessionable'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,efc548cd-4816-4c5e-a659-fe23a2a4f5b7,4,"['sessionable', 'hoppy', 'bitter']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,e2c3d227-342a-4c39-aeb6-0cf3f49a1d97,2,['sessionable'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,8d5de850-f306-48fa-9822-684358c16b89,4,"['sessionable', 'crisp']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,1feef3d0-de6f-4904-8280-e7239f33cb5a,4,"['hoppy', 'strong', 'bitter']",neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,8fc01742-fa15-418d-a3a7-609caf3b4415,3,['sessionable'],neutral
3f4b2dbf-b4a4-4162-a0f8-64bc0cf7acba,bbd0d20e-3636-495d-8ae4-e4663f419a65,4,"['sessionable', 'crisp']",neutral
d9e4f380-af80-4545-827f-990e42b4f5cc,d8d6b2f6-8bcb-421a-94f3-023eea9452e1,5,"['strong', 'hoppy']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,bae1a11e-a6fe-4698-aa3b-9e3f56b1cbb6,4,['strong'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,39c08df3-be3f-4b10-b376-90dc444c0425,4,"['sessionable', 'sweet']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,b63e7cf9-cd6c-4c7e-9648-a08fc1093ee6,5,"['sessionable', 'smooth']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,3836e82e-b28e-45ff-98d7-383d02a7c0b7,5,['sessionable'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,f3da0156-fddd-4b0c-8b0c-a88b85754cbf,5,"['sessionable', 'crisp']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,8553d0f3-f1fb-4da0-96a6-909536c86ee5,3,"['sessionable', 'smooth', 'refreshing']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,b5b3e394-cbbf-47d2-9dcc-950c9bf0004e,2,"['sessionable', 'hoppy', 'spicy']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,81388993-f95f-48f4-8bb3-4434e8f69469,4,"['hoppy', 'strong', 'boozy', 'bitter']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,6bdd26ad-b4f5-424a-8d0d-541c887565ed,3,['sessionable'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,5509cac9-b0e7-41b6-b73b-6c8f1aacd3fa,3,"['hoppy', 'light']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,ef29feed-352b-4146-ab3b-a95b985cf2a1,5,"['sessionable', 'crisp']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,0ba7f24d-fbdc-4d99-ac60-b8155cc222bd,5,['sessionable'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,f33a9c9b-8cec-4eca-b372-df741d84bef4,4,['sessionable'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,1488f856-6758-4858-b5fd-5c82cefcb460,4,['sessionable'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,b0c63dbb-a144-4581-88b2-e86db5fe2029,4,"['sessionable', 'smooth', 'crisp']",enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,8b325070-4f9d-4c72-9600-a6ad2e420a1d,5,['sessionable'],enthusiast
d9e4f380-af80-4545-827f-990e42b4f5cc,45e1ec29-d1ba-4c82-8c54-3c323749be39,4,['sessionable'],enthusiast
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,c8d54e8c-5b90-4022-9769-ce7d4187ffc9,3,"['sessionable', 'sweet']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,a80e277b-cf14-4c3c-8b44-0e3278e69646,5,"['sessionable', 'hoppy']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,576d4848-c815-45f1-b8d3-9d579a94d13b,4,"['sessionable', 'smooth']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,312392a3-e593-42df-84c3-fa4f835bedf9,5,"['sessionable', 'smooth', 'refreshing']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,31cd0741-2c35-422c-a709-787cb75af9d8,4,['light'],neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,f66bf065-2bd3-4c40-8d18-83686266793b,4,['sessionable'],neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,72afefd5-d9c8-4d31-a03c-42508e7cad5b,4,['sessionable'],neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,56422d01-385d-4bdf-b6d5-2e72ccd80c0c,5,"['hoppy', 'strong', 'boozy', 'bitter']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,c88a5141-ad8d-454b-a933-d70052502ef1,3,"['sessionable', 'smooth', 'spicy']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,05a3a65f-17cf-4ea3-87eb-40b1b7b3d80f,4,"['sessionable', 'hoppy']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,d69916d2-fbd6-4f33-b88f-15ca7c6584df,5,['strong'],neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,c432da91-7053-4a3e-b1ac-d4ca77177fcb,5,"['strong', 'hoppy']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,afa8b602-2c01-4df2-afbc-7ae02a8ecf1d,3,"['sessionable', 'crisp']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,4f32130e-7160-4c73-9fec-2b31b2b5364b,3,"['sessionable', 'refreshing', 'bitter']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,a7a77ca7-f71c-4645-abfd-58b32d81f9fc,4,"['sessionable', 'smooth', 'refreshing']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,e28fc269-4d5b-40be-917b-fd018a4c5f3b,4,"['sessionable', 'hoppy']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,fb9cc8be-707d-4660-bc8e-f51d19ff928a,4,"['strong', 'spicy']",neutral
0fc80eb5-3851-4cdf-b5c3-fe3a7d8b3419,0fe25d29-f6d5-4f00-bf49-affb4e8f4a81,4,['sessionable'],neutral
61825dc4-7850-4eca-9946-c7b3cacebe3b,57501a88-914b-465b-a1d8-fe0eefca44f4,3,"['sessionable', 'smooth']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,6cb62b60-8bd5-45cd-93d4-d3abe3f7d7f7,5,"['light', 'summer']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,54403c4e-04fb-40db-b415-09364817808c,4,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,a624af64-1022-4776-9e23-5e21f7b07cfa,1,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,790776ce-05fa-467f-8237-55a487f303b2,4,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,b38376d8-59e6-4f8e-9d22-c84be5f0ba88,4,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,59b116bf-ff4f-4fe2-bfb5-3552d3fed470,3,"['smooth', 'refreshing', 'light']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,08f156b4-a3bd-45ea-9967-fa8a32dbdea4,2,"['sessionable', 'crisp']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,bdfd061c-e914-433f-8c5c-60bfd90c6086,3,"['strong', 'bitter', 'crisp']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,cf00cd03-be66-48c2-ac09-0a217ec9abb8,2,"['sessionable', 'smooth']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,0ba7f24d-fbdc-4d99-ac60-b8155cc222bd,3,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,9d08fb31-328f-4351-81cd-f516c3497748,3,"['strong', 'malty']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,e368c62a-677d-46d4-94e6-9fd815ee0973,5,['strong'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,c03a624f-9afe-4bf2-ae0f-020cd43f91e8,4,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,1d1c62a6-94d8-4f69-afcb-4da91cca6132,2,"['sessionable', 'hoppy']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,c48aa9c6-7dfd-4499-a6f3-7fc6c7b8a2ce,3,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,11024e20-bc2b-4ed3-a585-8b6c51ae9fcc,2,['light'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,6815ac3e-5335-4fba-b4bc-f88019147231,5,['light'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,166cd692-e051-403b-aff7-0d575ff6584c,4,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,4583b8a9-41ce-4bf1-9d87-002ca3d42aa7,2,"['sessionable', 'hoppy']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,df0463b1-1de6-4cdf-9937-84a79e79fa4f,3,"['hoppy', 'spicy', 'strong', 'bitter']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,20f90a56-5f87-4ce1-97df-829a75f94377,3,"['strong', 'spicy']",harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,bd2e0708-e3cf-4eea-a634-c066f97919e2,2,['sessionable'],harsh_critic
61825dc4-7850-4eca-9946-c7b3cacebe3b,cccee550-a25c-4c4f-8828-55cd20971578,4,"['strong', 'boozy', 'hoppy']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,5b84e9eb-73bd-47cf-bf4d-06aa6d7c8d37,5,"['sessionable', 'smooth', 'crisp']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,9d9bbfef-cd01-4baf-a7fe-45b6ea529cf0,5,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,93b7912f-3591-44a9-8bb5-0a11bfd11a4f,5,"['sessionable', 'hoppy', 'bitter']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,32b4ccad-8c8e-4101-accc-6c69f9e01391,3,"['sessionable', 'hoppy']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,ad1a6880-8334-422f-bec2-e5bb8b90c0c1,3,"['sweet', 'strong']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,3ef52b99-c77d-4676-9e72-66c91b576f6a,2,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,96ff05ba-b196-4300-9028-5799e18b8ba3,3,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,fbc3bed0-ecec-40fa-8689-66a6e5b23952,5,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,0adc3d2d-3ba1-4183-b0b6-8c105b10ad85,4,"['light', 'malty']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,89c50251-f576-497c-8e46-dbcd9d162d6b,2,"['sour', 'refreshing', 'light']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,d4113ad3-1797-470d-8e22-f67b7fa44040,2,"['sessionable', 'refreshing']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,33344ef2-41ff-4a75-b29a-f9e4a20d0e74,3,"['sessionable', 'hoppy']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,96daee86-db20-488d-ba63-a9dd2b01e588,1,['light'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,e7ecb978-bd3f-4d94-9258-9ee9376e0df5,4,"['sessionable', 'hoppy']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,77a9495c-7674-45a9-8b77-e800d8b49d9a,4,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,202ae28b-930f-45b6-b0ca-4235f61b9cd6,5,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,644f3a93-a0f3-4c83-823d-bffb7b9b8be5,3,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,87e05ed4-1d25-46c0-acfc-690712f71365,2,"['sessionable', 'refreshing']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,15936474-ed24-4653-9967-15594a7933f9,4,"['strong', 'smooth']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,70b0c188-cfc2-468d-80c5-0b89060ffffd,5,"['sessionable', 'malty']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,3be59bd0-b20f-4680-8ebd-57f8b4146d0e,2,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,4e0b9505-a40b-4768-9bf3-6c2400fd15e3,3,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,201c4aaa-5cc7-47b0-8f45-2ffbd7647014,3,"['sessionable', 'hoppy']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,a390c220-d84e-4525-bb83-46797b6f7596,5,['strong'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,78f14282-b583-4e9b-a0e2-7467c089780d,5,['sessionable'],harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,a0017605-d1f3-4f5f-82ca-7bfdfc842ca6,4,"['sessionable', 'hoppy', 'bitter']",harsh_critic
44a927fb-9796-4552-992f-9ab552c95a2f,c2e7c90d-fb95-48d7-b06f-8e13640aa133,4,['sessionable'],harsh_critic
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,289d582d-8f37-4012-9bb5-3d36ed6dc713,4,['sessionable'],enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,8760c65a-7fbe-4584-9868-bb693902b0eb,5,['sessionable'],enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,3f16bf80-e591-4bf4-93f9-7a6b66d26e81,4,"['sessionable', 'smooth']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,bcbcd291-a5e7-404b-83b2-83ec8b1465d4,5,['sessionable'],enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,2e2fb763-ed20-4012-ae5e-87b2c72b467a,4,"['sessionable', 'summer']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,fdf2600b-5223-40e3-9779-c2c7cfb6fb8a,3,"['hoppy', 'strong', 'boozy', 'bitter']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,ffb6b696-45fe-4b70-acdc-f60daae51c96,2,"['sessionable', 'hoppy', 'bitter']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,83a4db54-e3c1-4cfe-8d32-62f15d4dacad,2,"['strong', 'malty']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,981a52f0-7f86-4374-a528-968d184ddc3d,4,"['strong', 'spicy']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,50b1170d-0d92-4a0c-953e-0b7a04fe3edb,4,"['sessionable', 'bitter']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,790776ce-05fa-467f-8237-55a487f303b2,1,['sessionable'],enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,74410cdd-7e62-47c0-9764-417a174d2833,5,"['sessionable', 'hoppy', 'bitter']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,3de63c20-e9c1-42e1-9f44-8a105b1fafb4,2,"['sessionable', 'hoppy', 'bitter']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,50f47cd3-84c1-4692-85e2-840606221b5e,2,"['light', 'crisp']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,1ce0ae99-058f-4c6a-b149-34f807f0248f,2,['sessionable'],enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,20be513b-3e54-4bbf-953a-343afc3be562,4,"['sessionable', 'clean', 'smooth']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,de8cd8f0-70c4-44ff-98a4-ba15ab250e33,4,"['sessionable', 'smooth']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,0da4ac92-6371-4345-b3fd-2aabab84f9e1,4,"['sessionable', 'smooth']",enthusiast
2c7d65ec-9c3f-48f9-9b90-7c864e624e8c,6e303c77-d8da-4ce2-8339-e2858e38d5fe,4,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,d5910468-231d-4635-8b3f-6ef201087c17,3,"['sessionable', 'hoppy', 'bitter']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,676c7eb0-60db-4697-9f51-5c0ddc1e2630,5,"['sessionable', 'sweet']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,0240e16f-d076-49da-a19d-8909b3c7c18f,4,"['sessionable', 'winter']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,d3b3f18b-cab2-4abe-8130-012bc24e7b58,4,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,2af30c70-cf01-4965-9c2e-84aaf711e14b,5,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,6ddc8e49-ae1f-4f5c-965f-93ee871b7dbc,5,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,864c2484-5a67-4058-9643-236b49993d2f,3,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,fbc0858e-08de-4826-8ff0-9062720822c8,3,"['sessionable', 'bitter']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,950f44ea-7e21-4504-887c-402e5d4e47e4,4,"['sessionable', 'hoppy']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,865ddd5e-98d3-4b04-a993-32cd55feb7a1,4,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,a390c220-d84e-4525-bb83-46797b6f7596,4,['strong'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,d8d6b2f6-8bcb-421a-94f3-023eea9452e1,5,"['strong', 'hoppy']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,f4ae2881-2471-49ab-82ef-65a8cdd4c4b5,5,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,4c1afb48-537f-49e2-ae57-d02bfdace6b7,5,"['sessionable', 'hoppy', 'bitter']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,80c398bd-84d5-40e8-ba21-316d55775a95,3,"['sessionable', 'smooth', 'fruity']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,c24e4c29-fefb-4e73-8574-e5c389743d63,4,"['sessionable', 'sweet']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,4c575001-0142-434f-b4c1-53f851784e04,4,"['smooth', 'refreshing', 'light']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,f730ee11-1fe4-410e-82b2-b0b524dcc87e,5,"['hoppy', 'strong', 'bitter']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,1d3933e1-6d22-4eb9-afaa-9f4eb38acc9a,3,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,6aeeb5d3-f982-478a-9ca4-83b614bb896f,3,['sessionable'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,90dbcb01-f627-4d4b-8f5d-8367904325d6,4,"['sessionable', 'smooth', 'crisp']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,43bace3a-da49-48ae-b614-4f1c26981fa3,4,"['hoppy', 'strong', 'bitter']",enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,27cdd99e-1e16-448c-8c1c-ca4cc9f310e9,4,['strong'],enthusiast
938e129e-f607-4943-9171-f2f33789ca9d,39d524bf-9f24-4ad6-816b-d48b50a2297a,3,"['sessionable', 'smooth']",enthusiast
